ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2012-09-01,29.2001676379905,28.561078084351024,29.560790539963623,29.197093294347763,29.201375853306452,-0.134241690181821,-0.134241690181821,-0.134241690181821,-0.134241690181821,-0.134241690181821,-0.134241690181821,0.0,0.0,0.0,29.06592594780868
2012-10-01,29.20123611192939,28.476739311061408,29.44475786320647,29.197563863551384,29.202807337649773,-0.21170802452205528,-0.21170802452205528,-0.21170802452205528,-0.21170802452205528,-0.21170802452205528,-0.21170802452205528,0.0,0.0,0.0,28.989528087407336
2012-11-01,29.202340201666242,28.473764434363446,29.375034260925627,29.197874408411643,29.204391576726238,-0.2610499597602601,-0.2610499597602601,-0.2610499597602601,-0.2610499597602601,-0.2610499597602601,-0.2610499597602601,0.0,0.0,0.0,28.941290241905982
2012-12-01,29.203408675605136,28.305731259861396,29.22256178888483,29.198351700806853,29.205925754968817,-0.4107423301512975,-0.4107423301512975,-0.4107423301512975,-0.4107423301512975,-0.4107423301512975,-0.4107423301512975,0.0,0.0,0.0,28.79266634545384
2013-01-01,29.20451276534199,28.175687706171846,29.090655781132604,29.198729138078544,29.207359400579225,-0.5715480062902589,-0.5715480062902589,-0.5715480062902589,-0.5715480062902589,-0.5715480062902589,-0.5715480062902589,0.0,0.0,0.0,28.63296475905173
2013-02-01,29.205616855078844,28.322991572443904,29.21497034235052,29.199089926475963,29.208833235607,-0.4578762679849308,-0.4578762679849308,-0.4578762679849308,-0.4578762679849308,-0.4578762679849308,-0.4578762679849308,0.0,0.0,0.0,28.747740587093915
2013-03-01,29.20661409742181,28.757799446568793,29.66827383334849,29.199400123702837,29.21030508191234,0.02457726824084498,0.02457726824084498,0.02457726824084498,0.02457726824084498,0.02457726824084498,0.02457726824084498,0.0,0.0,0.0,29.231191365662653
2013-04-01,29.20771818715866,29.390451772397796,30.360318214820527,29.199772747986547,29.211759174990313,0.638292340604209,0.638292340604209,0.638292340604209,0.638292340604209,0.638292340604209,0.638292340604209,0.0,0.0,0.0,29.84601052776287
2013-05-01,29.208786661097555,29.441896164912226,30.392773668376712,29.20001389208475,29.21354565119963,0.7294858375770064,0.7294858375770064,0.7294858375770064,0.7294858375770064,0.7294858375770064,0.7294858375770064,0.0,0.0,0.0,29.93827249867456
2013-06-01,29.209890750834408,29.288720036956313,30.209001000076743,29.200302036336762,29.215193415293804,0.5269923399644065,0.5269923399644065,0.5269923399644065,0.5269923399644065,0.5269923399644065,0.5269923399644065,0.0,0.0,0.0,29.736883090798813
2013-07-01,29.210959224773298,29.003723525210372,29.898465581043983,29.200501376334593,29.216793935611463,0.2238102667959521,0.2238102667959521,0.2238102667959521,0.2238102667959521,0.2238102667959521,0.2238102667959521,0.0,0.0,0.0,29.43476949156925
2013-08-01,29.21206331451015,28.678197248114927,29.641833541766598,29.201365757696777,29.218303906198173,-0.023261482033542637,-0.023261482033542637,-0.023261482033542637,-0.023261482033542637,-0.023261482033542637,-0.023261482033542637,0.0,0.0,0.0,29.188801832476607
2013-09-01,29.213167404247006,28.64162677203689,29.59346447524937,29.201725016441536,29.220127868260867,-0.09022128203682525,-0.09022128203682525,-0.09022128203682525,-0.09022128203682525,-0.09022128203682525,-0.09022128203682525,0.0,0.0,0.0,29.12294612221018
2013-10-01,29.214235878185892,28.491930762125477,29.483866485442405,29.202105042154987,29.221806786107106,-0.20320078948635012,-0.20320078948635012,-0.20320078948635012,-0.20320078948635012,-0.20320078948635012,-0.20320078948635012,0.0,0.0,0.0,29.011035088699543
2013-11-01,29.215339967922752,28.49388299811779,29.40213544901251,29.202280319426915,29.22346958650111,-0.2711493594293243,-0.2711493594293243,-0.2711493594293243,-0.2711493594293243,-0.2711493594293243,-0.2711493594293243,0.0,0.0,0.0,28.94419060849343
2013-12-01,29.21640844186164,28.360818887044303,29.30145755511973,29.202834460856103,29.225176379475766,-0.4124579297604033,-0.4124579297604033,-0.4124579297604033,-0.4124579297604033,-0.4124579297604033,-0.4124579297604033,0.0,0.0,0.0,28.803950512101235
